id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Group,group_n
6K5UtSAXChS6Rpm2NZJnrF,Juliana,spotify:track:6K5UtSAXChS6Rpm2NZJnrF,"D.L.G., ",0.331,0.7140000000000001,296853,0.9570000000000001,0.009290000000000001,7,0.0837,-3.616,1,0.0409,94.06200000000001,4.0,0.965,party,1
72wEtgEkcLQ5x4F4ktiVSH,Pa' Mayté,spotify:track:72wEtgEkcLQ5x4F4ktiVSH,"Carlos Vives, ",0.0287,0.716,188720,0.871,6.32e-06,0,0.11699999999999999,-7.336,0,0.0606,123.851,4.0,0.966,party,1
2cZrrQMjB63c0iIugYH9zS,Rain Over Me,spotify:track:2cZrrQMjB63c0iIugYH9zS,"Pitbull, Marc Anthony, ",0.0041600000000000005,0.61,231573,0.9059999999999999,0.0,0,0.758,-2.117,1,0.0647,127.917,4.0,0.29100000000000004,party,1
3WXfQDsASfXrSojk9WB3aR,En Barranquilla Me Quedo,spotify:track:3WXfQDsASfXrSojk9WB3aR,"Joe Arroyo, La Verdad, ",0.172,0.642,312480,0.7,0.00023199999999999997,1,0.0895,-9.213,1,0.0552,103.899,4.0,0.7809999999999999,party,1
3Rjc14RoRucHhEWvv3W3xW,La Vida Es Un Carnaval,spotify:track:3Rjc14RoRucHhEWvv3W3xW,"Celia Cruz, ",0.439,0.82,275253,0.7170000000000001,0.00107,8,0.23600000000000002,-6.191,1,0.0722,104.005,4.0,0.848,party,1
4jNQhO0UX7rwoJ1dqDrH7x,Mujer Latina,spotify:track:4jNQhO0UX7rwoJ1dqDrH7x,"Thalía, ",0.145,0.795,217773,0.9670000000000001,6.5000000000000004e-06,1,0.0914,-5.489,0,0.081,126.83,4.0,0.9640000000000001,party,1
3AetZLFrhRzIjNP0laKCLk,El Preso,spotify:track:3AetZLFrhRzIjNP0laKCLk,"Fruko Y Sus Tesos, ",0.157,0.622,294253,0.711,0.00237,5,0.113,-7.263,0,0.039,106.154,4.0,0.804,party,1
23Lgoeqq4qXv5ma7YZmA06,La Tanga,spotify:track:23Lgoeqq4qXv5ma7YZmA06,"Oro Solido, ",0.14,0.652,268107,0.8440000000000001,2.24e-06,11,0.0845,-5.5520000000000005,1,0.18899999999999997,84.88,4.0,0.47700000000000004,party,1
3BmwNuqx9pCqjLplOVNBLY,A Puro Dolor,spotify:track:3BmwNuqx9pCqjLplOVNBLY,"Son By Four, ",0.322,0.46299999999999997,261360,0.8759999999999999,1.32e-06,1,0.409,-4.837,1,0.0468,92.09200000000001,4.0,0.575,party,1
0bIye27QbOvSrTAmCViX5O,La pachanga,spotify:track:0bIye27QbOvSrTAmCViX5O,"Vilma Palma E Vampiros, ",0.00244,0.6809999999999999,281933,0.9179999999999999,0.000535,9,0.11900000000000001,-4.83,0,0.0508,105.031,4.0,0.552,party,1
2wlptOJ1g5fvLdu6ruKCKU,Madre Tierra (Oye),spotify:track:2wlptOJ1g5fvLdu6ruKCKU,"Chayanne, ",0.0183,0.695,205920,0.9540000000000001,0.0,0,0.249,-3.5010000000000003,1,0.0607,124.961,4.0,0.7809999999999999,party,1
32m3Omefuw5UynvibnMMOY,Fiesta - Remix,spotify:track:32m3Omefuw5UynvibnMMOY,"Bomba Estéreo, Will Smith, Ricky Reed, ",0.009040000000000001,0.614,196352,0.907,0.000131,4,0.36,-2.536,0,0.14300000000000002,122.906,4.0,0.354,party,1
1U1qSHiLsuyVuGawdPfqud,Get Down,spotify:track:1U1qSHiLsuyVuGawdPfqud,"MEG \ NERAK, ",0.0131,0.535,180472,0.993,0.007240000000000001,4,0.292,-1.561,0,0.10099999999999999,127.00299999999999,4.0,0.325,party,1
2xg8KF2BrxW70v13Twxw6J,Weekend - East & Young Remix,spotify:track:2xg8KF2BrxW70v13Twxw6J,"Louis The Child, Icona Pop, East & Young, ",0.01,0.8340000000000001,251565,0.674,3.4e-05,0,0.0555,-4.476,1,0.0659,126.03399999999999,4.0,0.33399999999999996,party,1
3yT72lp7CMiGKiuqJUq5Ss,Borrowed Lives (feat. NVDES),spotify:track:3yT72lp7CMiGKiuqJUq5Ss,"Pierce Fulton, NVDES, ",0.0711,0.7190000000000001,313580,0.737,0.00285,2,0.304,-5.218999999999999,1,0.032,127.991,4.0,0.35600000000000004,party,1
5BIjJP1zlOa3iY65RSkXkr,Nevada (feat. Cozi Zuehlsdorff),spotify:track:5BIjJP1zlOa3iY65RSkXkr,"Vicetone, Cozi Zuehlsdorff, ",0.299,0.605,208562,0.7829999999999999,0.000175,3,0.133,-4.271,1,0.0324,124.015,4.0,0.102,party,1
0yYQiBauQagFpQmEnVnNuB,This Is Love - King Arthur Remix,spotify:track:0yYQiBauQagFpQmEnVnNuB,"Tritonal, Chris Ramos, Shanahan, King Arthur, ",0.000283,0.614,173333,0.884,0.818,9,0.16399999999999998,-4.754,0,0.0334,125.993,4.0,0.146,party,1
3YZCgdWOQcsPYLQ1pGxAfd,Freak,spotify:track:3YZCgdWOQcsPYLQ1pGxAfd,"R3hab, Quintino, ",0.18,0.679,160476,0.867,0.0,11,0.667,-3.867,0,0.21899999999999997,125.988,4.0,0.62,party,1
13HEIb4DeOsMN8x8SxhzN8,So Much Love,spotify:track:13HEIb4DeOsMN8x8SxhzN8,"Muzzaik, Stadiumx, ",0.000973,0.653,185669,0.934,0.000512,7,0.14400000000000002,-2.878,1,0.295,127.029,4.0,0.53,party,1
2iwuVfywrt9K29Rc8opPOp,This One's For You (feat. Zara Larsson) - Faustix Remix; Official Song UEFA EURO 2016,spotify:track:2iwuVfywrt9K29Rc8opPOp,"David Guetta, Zara Larsson, Faustix, ",0.0067599999999999995,0.5539999999999999,184500,0.7979999999999999,0.000334,9,0.0502,-5.821000000000001,0,0.0411,109.96700000000001,4.0,0.47,party,1
7Ct0Q46k5PkXzYiNE5D2dn,Summer on You,spotify:track:7Ct0Q46k5PkXzYiNE5D2dn,"Sam Feldt, Lucas & Steve, Wulf, ",0.0295,0.731,160009,0.727,4.56e-06,7,0.171,-5.608,0,0.0356,120.96799999999999,4.0,0.616,party,1
78XHc4YZBHwdEI3W2iL86Q,Long Way Home,spotify:track:78XHc4YZBHwdEI3W2iL86Q,"Paris & Simo, Joey Dale, Brandon Lehti, ",0.00196,0.455,196766,0.7909999999999999,0.0,9,0.489,-3.9960000000000004,1,0.0386,128.032,4.0,0.289,party,1
2QtUFjtiqu0dQsHzxMQA72,Once Upon A Time,spotify:track:2QtUFjtiqu0dQsHzxMQA72,"Kill The Buzz, Harrison, ",0.0512,0.489,219070,0.898,0.0,9,0.341,-3.466,0,0.0683,129.156,4.0,0.342,party,1
7JGqyqdzijtJeqVRhADFZd,Bring Back the Summer (feat. OLY),spotify:track:7JGqyqdzijtJeqVRhADFZd,"Rain Man, OLY, ",0.0691,0.654,200204,0.752,1.79e-06,11,0.077,-3.676,0,0.0316,97.99799999999999,4.0,0.475,party,1
3UAJsFLo2Bx6IEof6xPyBn,Never Giving Up,spotify:track:3UAJsFLo2Bx6IEof6xPyBn,"Tom Swoon, ",0.00244,0.514,202500,0.753,0.0,1,0.107,-7.5360000000000005,1,0.0654,128.063,4.0,0.209,party,1
34P8D49tOZahwQRePYGEIt,The Touch,spotify:track:34P8D49tOZahwQRePYGEIt,"KOLAJ, ",0.00954,0.643,250720,0.765,0.00317,0,0.0411,-6.044,1,0.0336,111.97200000000001,4.0,0.337,party,1
6LPmoKUMMNVHHTmkIxpJ6d,Piece Of Me,spotify:track:6LPmoKUMMNVHHTmkIxpJ6d,"MK, Becky Hill, ",0.007209999999999999,0.6779999999999999,187510,0.917,0.0,5,0.26899999999999996,-2.318,0,0.0796,121.962,4.0,0.6829999999999999,party,1
1qnveWkOeefToJrPGWRlDg,Summer Heat - Radio Mix,spotify:track:1qnveWkOeefToJrPGWRlDg,"Solidisco, ",0.005520000000000001,0.735,174146,0.664,0.0,0,0.0755,-5.297000000000001,0,0.0331,122.88799999999999,4.0,0.591,party,1
408FKTb5iuLm0f978MOfxF,Hands,spotify:track:408FKTb5iuLm0f978MOfxF,"Gareth Emery, Alastor, London Thor, ",0.0227,0.5489999999999999,262165,0.767,0.000207,7,0.165,-5.836,1,0.069,128.046,4.0,0.218,party,1
0AO9DGpcykQBK34LwYRBaj,I'm In Love - Tom Swoon Remix Edit,spotify:track:0AO9DGpcykQBK34LwYRBaj,"Djerem, Tom Swoon, ",0.292,0.6859999999999999,156190,0.917,0.000401,3,0.212,-2.725,1,0.0382,125.99,4.0,0.42100000000000004,party,1
04xv54hUEufXk0GVTSQ5C9,U Are,spotify:track:04xv54hUEufXk0GVTSQ5C9,"Paul Oakenfold, Amba Shepherd, BRKLYN, ",0.0313,0.501,237661,0.74,0.0,10,0.337,-5.125,1,0.0569,127.97,4.0,0.187,party,1
0Z98glGrCngj9wnW6Wkpsh,Para Voce - 2016 Summer Mix,spotify:track:0Z98glGrCngj9wnW6Wkpsh,"Gregor Salto, Curio Capoeira, ",0.0122,0.7709999999999999,152230,0.888,0.0,7,0.129,-3.9560000000000004,1,0.0548,126.986,4.0,0.787,party,1
6NSjdFYF2zxgQ7UvsKoRxy,Jackpot (The Him Remix),spotify:track:6NSjdFYF2zxgQ7UvsKoRxy,"Jocelyn Alice, ",0.021,0.624,190820,0.8640000000000001,0.000407,2,0.233,-5.341,1,0.0564,122.03,4.0,0.409,party,1
4D4lv6Qps2bdndqLPYBlqu,All Four Walls,spotify:track:4D4lv6Qps2bdndqLPYBlqu,"Gorgon City, Vaults, ",0.0176,0.578,192070,0.855,0.0411,5,0.0734,-6.246,0,0.0362,123.975,4.0,0.693,party,1
3yoNx32KYIWl6usnkZ7cBR,Doppler,spotify:track:3yoNx32KYIWl6usnkZ7cBR,"Madison Mars, ",0.00442,0.442,211607,0.892,0.381,1,0.04,-2.762,1,0.0614,125.869,4.0,0.20600000000000002,party,1
4EupaZnUh9CBOTisAoGesq,Right Now - Sam Feldt Radio Edit,spotify:track:4EupaZnUh9CBOTisAoGesq,"King Arthur, Sam Feldt, Trm, ",0.152,0.657,197584,0.941,3.76e-06,4,0.282,-2.255,1,0.033,123.075,4.0,0.608,party,1
0KklLSXgYW5k4m78YaBIIt,Something Better - Two Friends Remix,spotify:track:0KklLSXgYW5k4m78YaBIIt,"Audien, Lady Antebellum, ",0.375,0.69,265893,0.9109999999999999,0.00176,2,0.0744,-4.422,1,0.0888,125.986,4.0,0.32799999999999996,party,1
4bU1Jfv68V1Ea9Zro51J2o,Silhouette,spotify:track:4bU1Jfv68V1Ea9Zro51J2o,"Goldroom, ",0.0804,0.7020000000000001,268053,0.6509999999999999,0.11,9,0.121,-7.072,0,0.037000000000000005,114.984,4.0,0.215,party,1
0TGZE5GTnoljbhWjJe8IU2,Feel Right,spotify:track:0TGZE5GTnoljbhWjJe8IU2,"Wolfgang Gartner, J Hart, ",0.00671,0.504,195760,0.877,0.0,9,0.09300000000000001,-4.077,1,0.0478,128.107,4.0,0.0844,party,1
2POSuQsl1kR3kqaJIuLooH,Summer Dream,spotify:track:2POSuQsl1kR3kqaJIuLooH,"Markus Schulz, Mia Koo, ",0.386,0.47600000000000003,203558,0.799,0.0,11,0.18600000000000003,-5.109,0,0.257,127.569,4.0,0.54,party,1
5iBKjuwu9ejyHOtK9Vgauy,Broken Drum (feat. Fitz of Fitz and The Tantrums),spotify:track:5iBKjuwu9ejyHOtK9Vgauy,"Cash Cash, Fitz and The Tantrums, ",0.0625,0.657,198227,0.893,0.0,7,0.0688,-2.416,1,0.0739,127.992,4.0,0.516,party,1
6F1kPSgdnlSzZRfskE9vaV,Lions in the Wild,spotify:track:6F1kPSgdnlSzZRfskE9vaV,"Martin Garrix, Third Party, ",0.00434,0.504,211890,0.847,0.0,7,0.816,-6.81,0,0.0442,127.854,4.0,0.27899999999999997,party,1
64BbRFQBFPpSKhmCZ5w7K1,How Many,spotify:track:64BbRFQBFPpSKhmCZ5w7K1,"W&W, ",0.04,0.5539999999999999,168250,0.884,0.000225,4,0.132,-3.548,0,0.10800000000000001,128.036,4.0,0.218,party,1
3fvNrRsXutjz8ZuMS67eBN,Summer Nights - Tiësto’s Deep House Remix,spotify:track:3fvNrRsXutjz8ZuMS67eBN,"Tiësto, John Legend, ",0.0114,0.616,192097,0.887,0.0,5,0.387,-3.9139999999999997,0,0.0568,123.984,4.0,0.42700000000000005,party,1
6ciGkYEEqNtesCLLKxeobq,Freefall - Manse Remix,spotify:track:6ciGkYEEqNtesCLLKxeobq,"Armin van Buuren, BullySongs, Manse, ",0.0931,0.409,153398,0.633,1.38e-06,2,0.534,-6.402,1,0.0401,128.067,4.0,0.23,party,1
2ig0x2zNvcOugS1Z0YCnHb,Is It Love,spotify:track:2ig0x2zNvcOugS1Z0YCnHb,"3LAU, Yeah Boy, ",0.0671,0.643,228960,0.742,0.00379,9,0.161,-7.2,1,0.0412,125.001,4.0,0.29600000000000004,party,1
5cNy5tzvHFiOXZMjFjhh4S,Halo,spotify:track:5cNy5tzvHFiOXZMjFjhh4S,"Codeko, Envy Monroe, ",0.017,0.588,215625,0.9690000000000001,0.0218,5,0.369,-2.577,0,0.0518,127.961,4.0,0.21600000000000003,party,1
1tvJeJdiAudDVUemYryJAA,Anything,spotify:track:1tvJeJdiAudDVUemYryJAA,"Rodrigo Deem, Las Salinas, Emily Harder, ",0.0208,0.615,189583,0.971,0.0108,10,0.126,-5.689,0,0.151,127.995,4.0,0.324,party,1
19nmphx2ubJiYnZBMMI6ud,Broken Souls,spotify:track:19nmphx2ubJiYnZBMMI6ud,"APEK, Shanahan, Andrew Jackson, ",0.145,0.5870000000000001,220312,0.769,0.0,7,0.0839,-5.977,0,0.045,127.945,4.0,0.371,party,1
0sngiVJyKV4dysUNCmkTi9,Disappear,spotify:track:0sngiVJyKV4dysUNCmkTi9,"Tom Staar, NEW_ID, ",0.0037799999999999995,0.5539999999999999,215510,0.9740000000000001,1.3300000000000001e-05,0,0.415,-3.092,1,0.0553,125.976,4.0,0.439,party,1
4XymYQMoYQM7tvquz1ep9h,Cool,spotify:track:4XymYQMoYQM7tvquz1ep9h,"Alesso, Roy English, ",0.0277,0.532,221667,0.847,0.0,6,0.451,-2.408,0,0.0312,128.01,4.0,0.49200000000000005,party,1
1Hk0QRlUFCHYG6zIvUh0Xd,Summer,spotify:track:1Hk0QRlUFCHYG6zIvUh0Xd,"Marshmello, ",0.00695,0.583,233239,0.748,0.0241,6,0.22,-4.798,1,0.0292,142.029,4.0,0.23399999999999999,party,1
5Lt0L3Hc2eSZXPIOGWXcd8,Leave A Trace - Goldroom Remix,spotify:track:5Lt0L3Hc2eSZXPIOGWXcd8,"CHVRCHES, ",0.168,0.722,299063,0.789,0.0177,9,0.0913,-5.484,1,0.040999999999999995,112.001,4.0,0.0469,party,1
5tyymOcWpbYH54XPj8HHKv,Headlights,spotify:track:5tyymOcWpbYH54XPj8HHKv,"Suspect 44, ",0.0032600000000000003,0.467,200250,0.925,0.000106,4,0.107,-4.43,1,0.0792,128.034,4.0,0.341,party,1
1vRXhOBDrznl2npy73RitV,Rooms,spotify:track:1vRXhOBDrznl2npy73RitV,"Audien, ",0.0145,0.633,199687,0.9179999999999999,0.0236,2,0.17600000000000002,-2.508,1,0.0481,127.941,4.0,0.16399999999999998,party,1
172yqxTuPMYxwCrlh9nInL,Goombah,spotify:track:172yqxTuPMYxwCrlh9nInL,"EDX, ",0.0092,0.828,187008,0.867,0.0664,1,0.125,-5.247000000000001,1,0.0809,121.991,4.0,0.39,party,1
2vr6fjMZm1pliQ3a6HL8MT,La Clairière,spotify:track:2vr6fjMZm1pliQ3a6HL8MT,"Piano Novel, ",0.985,0.34600000000000003,141023,0.0644,0.893,3,0.17,-22.683000000000003,1,0.0431,126.71700000000001,3.0,0.121,sleep,2
07Hk13m0dIGWhGr9B4yEsJ,Etude,spotify:track:07Hk13m0dIGWhGr9B4yEsJ,"Joep Beving, ",0.996,0.40299999999999997,275040,0.0122,0.887,9,0.0751,-27.733,0,0.0405,112.556,4.0,0.239,sleep,2
1gVXTJVSekOTCH8hhibcqi,Vladimir's Blues,spotify:track:1gVXTJVSekOTCH8hhibcqi,"Max Richter, ",0.995,0.39299999999999996,78547,0.17,0.8540000000000001,9,0.105,-21.919,1,0.0692,115.227,3.0,0.0701,sleep,2
3aLof1zmaQ0GLcAc9YQ3Fq,Nuvole bianche,spotify:track:3aLof1zmaQ0GLcAc9YQ3Fq,"Ludovico Einaudi, ",0.956,0.177,357707,0.06,0.848,8,0.10300000000000001,-25.377,1,0.0574,136.248,1.0,0.0521,sleep,2
645kj2wJDlXW7Wnx5N9WCq,Saltare (Somewhere at the Baltic Sea),spotify:track:645kj2wJDlXW7Wnx5N9WCq,"Dirk Maassen, ",0.992,0.386,257110,0.0949,0.9309999999999999,9,0.0859,-20.616999999999997,0,0.0733,68.612,3.0,0.107,sleep,2
5Xec942T0BcXnrIqPL9NHW,Il,spotify:track:5Xec942T0BcXnrIqPL9NHW,"Jean-Michel Blais, ",0.982,0.289,125750,0.37799999999999995,0.856,4,0.128,-13.447000000000001,1,0.0336,106.265,5.0,0.289,sleep,2
6HJovBuWj41I2jL94QpVj5,Hers,spotify:track:6HJovBuWj41I2jL94QpVj5,"The Arcadian Wild, ",0.971,0.302,161750,0.187,0.898,8,0.11800000000000001,-18.961,1,0.0579,132.937,4.0,0.0969,sleep,2
0gQiiQnqlY45tRn6AAh8Hj,Interlude For Piano,spotify:track:0gQiiQnqlY45tRn6AAh8Hj,"Peter Bradley Adams, ",0.973,0.218,115547,0.00993,0.922,2,0.0602,-28.235,1,0.0424,68.65,5.0,0.158,sleep,2
4RuYDrJ4a2ybcEVkSy1xFB,Rays of Hope,spotify:track:4RuYDrJ4a2ybcEVkSy1xFB,"Oneke, ",0.991,0.222,121045,0.0584,0.946,2,0.1,-22.44,0,0.0322,143.786,3.0,0.0533,sleep,2
61RAuOOiUCFbjPk4pjFnxz,Cascade,spotify:track:61RAuOOiUCFbjPk4pjFnxz,"Goldmund, ",0.9420000000000001,0.324,158962,0.0323,0.892,11,0.11,-28.388,0,0.0412,124.917,4.0,0.162,sleep,2
2C9AXrdWbRl1qd7z5oLRgm,River Running,spotify:track:2C9AXrdWbRl1qd7z5oLRgm,"Grobert, ",0.988,0.433,221562,0.205,0.887,7,0.0909,-14.937999999999999,1,0.0608,69.435,4.0,0.13699999999999998,sleep,2
4MFKi6VzidmH1V6TX86ihS,Intro,spotify:track:4MFKi6VzidmH1V6TX86ihS,"Black Elk, ",0.9890000000000001,0.39899999999999997,98000,0.267,0.924,5,0.11800000000000001,-19.636,0,0.0435,111.425,1.0,0.17,sleep,2
02BumRY2OTFMkMxrXSVMat,A Game of Badminton,spotify:track:02BumRY2OTFMkMxrXSVMat,"Dario Marianelli, Jack Liebeck, Benjamin Wallfisch, ",0.9940000000000001,0.375,58387,0.00406,0.9079999999999999,7,0.0842,-31.824,0,0.0671,139.68200000000002,1.0,0.335,sleep,2
23IhmwOyEMpH7fPU8H6pZz,A Sky Full of Flowers,spotify:track:23IhmwOyEMpH7fPU8H6pZz,"Jeff Bright Jr, ",0.99,0.324,218692,0.0645,0.929,6,0.19,-26.820999999999998,1,0.0436,101.94200000000001,4.0,0.0394,sleep,2
2Ua2U7enh9ErAF6DaJh4hg,Only Questions,spotify:track:2Ua2U7enh9ErAF6DaJh4hg,"Max Richter, ",0.9940000000000001,0.38,77418,0.0089,0.8909999999999999,6,0.0961,-33.388000000000005,0,0.0491,71.024,4.0,0.0755,sleep,2
4ponbmD53QAmxjHyXCHDFo,Improv #10 - One Last Thought,spotify:track:4ponbmD53QAmxjHyXCHDFo,"The Daydream Club, ",0.9940000000000001,0.452,167000,0.0669,0.914,9,0.0966,-19.454,0,0.0388,74.852,1.0,0.192,sleep,2
22bk8cz4FrIpxR166zmXFk,Tokka,spotify:track:22bk8cz4FrIpxR166zmXFk,"Agnes Obel, ",0.993,0.568,89520,0.18100000000000002,0.935,6,0.10300000000000001,-19.451,0,0.0283,85.89200000000001,4.0,0.376,sleep,2
0sDqqcELNvGWI5u8mBxESD,Awakening,spotify:track:0sDqqcELNvGWI5u8mBxESD,"Otto Wahl, ",0.995,0.429,180774,0.0541,0.9279999999999999,10,0.114,-26.759,0,0.0411,122.311,1.0,0.0583,sleep,2
65ncpfpqS6d0oF9UaIbvBn,Wanderlust,spotify:track:65ncpfpqS6d0oF9UaIbvBn,"Joep Beving, ",0.995,0.313,343387,0.0368,0.902,2,0.0877,-26.294,0,0.0395,130.213,4.0,0.107,sleep,2
5smg7I3dlFezDBYjLY2f0S,Mrs. Smith,spotify:track:5smg7I3dlFezDBYjLY2f0S,"Rebour, ",0.983,0.401,107464,0.0268,0.879,0,0.121,-23.912,1,0.0449,121.47,4.0,0.0818,sleep,2
4WKJm0usdFOUQH5Y574WtZ,La Lluvia,spotify:track:4WKJm0usdFOUQH5Y574WtZ,"Relajar, ",0.995,0.386,198710,0.0156,0.963,11,0.11900000000000001,-24.846,1,0.0463,75.982,4.0,0.0666,sleep,2
7hyAAjHZaDWSPDzlUYNUIa,Threnody,spotify:track:7hyAAjHZaDWSPDzlUYNUIa,"Goldmund, ",0.9890000000000001,0.294,281120,0.00502,0.9279999999999999,9,0.109,-30.609,1,0.0373,91.559,4.0,0.191,sleep,2
0I2kwvXCLolYQ4nZQcF6EQ,Sleeping Lotus,spotify:track:0I2kwvXCLolYQ4nZQcF6EQ,"Joep Beving, ",0.9940000000000001,0.341,152000,0.0296,0.9009999999999999,7,0.11199999999999999,-26.526,0,0.0402,65.942,4.0,0.174,sleep,2
37OB3SoyxFzsTzEIrCYkG0,Solitude Hymns,spotify:track:37OB3SoyxFzsTzEIrCYkG0,"Mayhem, ",0.993,0.313,188355,0.10800000000000001,0.857,5,0.10400000000000001,-23.401,1,0.037000000000000005,118.084,4.0,0.122,sleep,2
41Uz23jubhxB8YREUHvueV,Throes,spotify:track:41Uz23jubhxB8YREUHvueV,"Half Moon Run, ",0.993,0.354,54333,0.0587,0.9359999999999999,2,0.107,-23.846,1,0.0555,126.21799999999999,3.0,0.11800000000000001,sleep,2
2PgVEaqgmMh1hdhcnuqDEd,Qi,spotify:track:2PgVEaqgmMh1hdhcnuqDEd,"Phildel, ",0.9740000000000001,0.187,326023,0.24,0.897,7,0.183,-15.324000000000002,0,0.0409,142.546,4.0,0.0756,sleep,2
0W7B9MsXAJQerT6jE414cF,Nostos,spotify:track:0W7B9MsXAJQerT6jE414cF,"Jean-Michel Blais, BUFFLO, ",0.971,0.315,271760,0.29100000000000004,0.873,2,0.278,-13.501,0,0.0417,112.81200000000001,3.0,0.0399,sleep,2
589W742qzyKYnwXD5nhFDe,Sanctuary,spotify:track:589W742qzyKYnwXD5nhFDe,"Grobert, ",0.987,0.29,208187,0.11199999999999999,0.9059999999999999,7,0.187,-17.894000000000002,1,0.0562,167.39,3.0,0.2,sleep,2
7DbbEaULNuEe95sxVJFwXQ,Light of the Seven,spotify:track:7DbbEaULNuEe95sxVJFwXQ,"Ramin Djawadi, ",0.903,0.273,589095,0.102,0.721,0,0.268,-16.843,0,0.0494,120.37799999999999,4.0,0.0572,sleep,2
3tbVwFLSct63LhbI2mU50s,Far and Beyond,spotify:track:3tbVwFLSct63LhbI2mU50s,"Charles Bolt, ",0.991,0.495,197566,0.0406,0.9279999999999999,3,0.10400000000000001,-24.758000000000003,0,0.0499,151.974,4.0,0.145,sleep,2
4NSorTl9g80CArixVtqGfz,Echoes of You,spotify:track:4NSorTl9g80CArixVtqGfz,"Oneke, ",0.986,0.267,140115,0.096,0.8759999999999999,6,0.11199999999999999,-23.171,0,0.0345,145.366,3.0,0.0395,sleep,2
1gLbbnyTOnx6LrCQ87c0gp,For Stormboy,spotify:track:1gLbbnyTOnx6LrCQ87c0gp,"Rhiannon Bannenberg, ",0.992,0.19699999999999998,96500,0.0473,0.861,8,0.0878,-29.125,0,0.0441,123.367,3.0,0.121,sleep,2
2I2mF5P9ZkkE1bU4AMhQ27,India's Lament,spotify:track:2I2mF5P9ZkkE1bU4AMhQ27,"Rhiannon Bannenberg, ",0.995,0.33,161750,0.0206,0.8740000000000001,0,0.0578,-25.858,1,0.0492,64.419,3.0,0.27699999999999997,sleep,2
5hJ5736o2jQRXnslKxoWqG,Leaves,spotify:track:5hJ5736o2jQRXnslKxoWqG,"Hermann, ",0.991,0.465,104355,0.0388,0.915,9,0.0768,-24.261999999999997,0,0.0562,139.735,4.0,0.16,sleep,2
504NLPDUBRylbZUUQR97XX,The Watchtower,spotify:track:504NLPDUBRylbZUUQR97XX,"Sigimund, ",0.991,0.248,205578,0.0274,0.922,7,0.153,-28.768,0,0.0333,75.124,1.0,0.157,sleep,2
5frrMKfRVby9maqYjlBpDB,Emptiness,spotify:track:5frrMKfRVby9maqYjlBpDB,"Sigimund, ",0.986,0.331,130033,0.0542,0.94,7,0.113,-23.525,0,0.0503,71.943,4.0,0.0845,sleep,2
36Fdc6pZ05Y8kN5RZhMtYe,Eyes Closed And Traveling,spotify:track:36Fdc6pZ05Y8kN5RZhMtYe,"Peter Broderick, ",0.9840000000000001,0.41700000000000004,219550,0.0939,0.826,6,0.0903,-20.98,1,0.0402,84.241,4.0,0.0384,sleep,2
1QmhkjuUlosROqKk59sBSK,Opening,spotify:track:1QmhkjuUlosROqKk59sBSK,"Philip Glass, Bruce Brubaker, ",0.996,0.179,353147,0.026000000000000002,0.89,0,0.0836,-30.936999999999998,0,0.0385,77.116,3.0,0.0671,sleep,2
7oTKvLjCe7db1UxsImGBwr,The Departure,spotify:track:7oTKvLjCe7db1UxsImGBwr,"Max Richter, ",0.996,0.384,75849,0.0034100000000000003,0.943,0,0.0964,-39.053000000000004,0,0.0447,116.941,4.0,0.10300000000000001,sleep,2
6oL99CBEXTL8vZ5PpmknXk,Departure (Home),spotify:track:6oL99CBEXTL8vZ5PpmknXk,"Max Richter, ",0.996,0.325,114289,0.039,0.929,3,0.09699999999999999,-30.756999999999998,1,0.0577,75.783,4.0,0.21600000000000003,sleep,2
35NEt3JvQshGEElCbF3bQx,Dalur,spotify:track:35NEt3JvQshGEElCbF3bQx,"Ólafur Arnalds, Brasstríó Mosfellsdals, ",0.991,0.217,239238,0.073,0.9059999999999999,5,0.0498,-23.875999999999998,1,0.0334,174.418,4.0,0.0529,sleep,2
0DMjlMXgZAZ5qpOSVv6TXK,Davvi plays,spotify:track:0DMjlMXgZAZ5qpOSVv6TXK,"Firstnighter, ",0.996,0.696,92907,0.006640000000000001,0.956,11,0.0647,-31.291999999999998,1,0.115,83.094,3.0,0.8220000000000001,sleep,2
0hsP0ePngHpxLQp9ZVVVRl,I Miss You,spotify:track:0hsP0ePngHpxLQp9ZVVVRl,"Ozymandias, ",0.995,0.51,118051,0.0567,0.9159999999999999,6,0.0902,-24.525,0,0.0769,149.59,3.0,0.504,sleep,2
5edzZx7AiRFOUNZtyQJAGW,Nocturne in a Minor,spotify:track:5edzZx7AiRFOUNZtyQJAGW,"Chad Lawson, ",0.99,0.18899999999999997,362354,0.0343,0.9259999999999999,9,0.0957,-27.421,0,0.0414,100.96799999999999,4.0,0.0477,sleep,2
2SIHJo8TXKvFvaW0XvMztF,Deco,spotify:track:2SIHJo8TXKvFvaW0XvMztF,"Charles Bolt, ",0.9940000000000001,0.22899999999999998,92745,0.0189,0.9209999999999999,6,0.0943,-29.919,1,0.0449,95.535,3.0,0.106,sleep,2
4jRhqYMDV0C8NLoFjRpZ3f,"Waltz No. 9 in A-Flat Major, Op. 69 No. 1 ""The Farewell""",spotify:track:4jRhqYMDV0C8NLoFjRpZ3f,"Pamela Howland, ",0.995,0.39799999999999996,205360,0.0189,0.9079999999999999,8,0.0876,-28.476,1,0.0375,85.0,4.0,0.141,sleep,2
